case,problem,cores,single_makespan,makespan,pick_makespan,speedup,added_copy_bytes,spill_added_copy_bytes,cache_hit_rate,subgraphs,predicted,params,eval_file,solve_seconds,eval_seconds
case_090,3,2,1178363,436728,437296,2.6982,2690688,0,0.09346875,361,435605.2,p2_plan,results_all/eval/case_090_p3_n2.json,2.3,3.0
case_090,3,3,1178363,298916,298916,3.9421,3584256,0,0.3000973451327434,376,294828.4,p2_plan,results_all/eval/case_090_p3_n3.json,2.4,1.4
case_090,3,4,1178363,227398,249595,5.1819,1489152,0,0.22023098367184388,376,228183.19999999998,p2_plan,results_all/eval/case_090_p3_n4.json,2.5,3.2
case_090,3,5,1178363,193963,195036,6.0752,1737600,0,0.2556046286849595,380,193064.79999999993,p2_plan,results_all/eval/case_090_p3_n5.json,5.3,4.6
case_091,1,1,9186769,9140367,9140367,1.0,53165248,17564864,,16,9042571.265319405,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_091_p1_n1.json,49.9,88.2
case_091,1,2,9186769,4550068,4550068,2.019,63676480,3269696,,32,4533523.960004154,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_091_p1_n2.json,44.3,100.8
case_091,1,3,9186769,3052305,3052305,3.0098,73493312,981312,,48,3037931.9750464917,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_091_p1_n3.json,47.3,95.5
case_091,1,4,9186769,2310551,2310551,3.976,79378080,699552,,32,2292722.950448755,"('A', inf, 16, 0.0, 8)",results_all/eval/case_091_p1_n4.json,59.6,218.4
case_091,1,5,9186769,1906081,1906081,4.8197,86388384,538272,,40,1850820.8515412027,"('A', inf, 16, 0.0, 8)",results_all/eval/case_091_p1_n5.json,52.6,264.2
case_091,2,1,9186769,9155700,9155700,1.0,47005696,47005696,,41,9089617.335315503,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_091_p2_n1.json,41.5,95.4
case_091,2,2,9186769,4539007,4539007,2.024,49551872,43557888,,201,4684425.658707853,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_091_p2_n2.json,42.8,65.7
case_091,2,3,9186769,3048232,3048232,3.0138,54320256,43059200,,259,3301644.1767872153,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_091_p2_n3.json,45.9,49.0
case_091,2,4,9186769,2302066,2302066,3.9907,58516672,41974272,,310,2672260.9004604793,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_091_p2_n4.json,36.2,40.3
case_091,2,5,9186769,1846681,1846681,4.9747,57689728,38840320,,371,2282493.4654796952,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_091_p2_n5.json,37.2,42.6
case_091,3,1,9186769,9136566,9136566,1.0,47005696,47005696,0.1779679761504063,41,9089617.335315503,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_091_p3_n1.json,40.1,92.3
case_091,3,2,9186769,4536146,4542074,2.0252,49551872,43557888,0.2822298592763834,201,4684425.658707853,p2_plan,results_all/eval/case_091_p3_n2.json,38.5,117.9
case_091,3,3,9186769,3038170,3038170,3.0238,54320256,43059200,0.36260994989732015,259,3301644.1767872153,p2_plan,results_all/eval/case_091_p3_n3.json,41.4,47.5
case_091,3,4,9186769,2290762,2303079,4.0104,58516672,41974272,0.4355869510391993,310,2672260.9004604793,p2_plan,results_all/eval/case_091_p3_n4.json,43.2,82.4
case_091,3,5,9186769,1839304,1878325,4.9947,57689728,38840320,0.4270144219702353,371,2282493.4654796952,p2_plan,results_all/eval/case_091_p3_n5.json,45.6,78.8
case_092,1,1,4815554,4122859,4122859,1.0,12332544,6495744,,4,3837032.5434546196,"('A', 0.1, 16, 2.0, 4, 'mc')",results_all/eval/case_092_p1_n1.json,23.4,59.1
case_092,1,2,4815554,2121560,2121560,2.2698,12069472,5136384,,8,1929866.6846047472,"('A', 0.1, 16, 2.0, 4, 'mc')",results_all/eval/case_092_p1_n2.json,22.3,31.8
case_092,1,3,4815554,1332218,1332218,3.6147,23353792,0,,77,1296487.3333333347,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_092_p1_n3.json,24.8,15.4
case_092,1,4,4815554,1032927,1032927,4.662,24751136,0,,100,983422.0000000002,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_092_p1_n4.json,22.5,17.1
case_092,1,5,4815554,886811,886811,5.4302,28263360,0,,145,802360.9333333333,"('A', 0.25, 16, 2.0, 16, 'mc')",results_all/eval/case_092_p1_n5.json,24.2,17.5
case_092,2,1,4815554,3987319,3987319,1.0,10098688,10098688,,41,3839064.491303071,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_092_p2_n1.json,20.4,30.7
case_092,2,2,4815554,1953369,1953369,2.4653,6389344,4620288,,952,1921771.0147927986,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_092_p2_n2.json,20.5,18.6
case_092,2,3,4815554,1287362,1287362,3.7406,5745856,2711552,,1028,1283587.5535228539,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_092_p2_n3.json,21.3,17.0
case_092,2,4,4815554,971226,971226,4.9582,7488288,1753088,,1705,964793.9375317085,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_092_p2_n4.json,21.2,19.7
case_092,2,5,4815554,797318,797318,6.0397,20639104,327680,,3321,772850.2398156093,"('B', 0.1, 64, 2.0, None, 'mc')",results_all/eval/case_092_p2_n5.json,20.5,18.3
case_092,3,1,4815554,3987319,3987319,1.0,10098688,10098688,0.0,41,3839064.491303071,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_092_p3_n1.json,22.2,28.4
case_092,3,2,4815554,1945088,1945088,2.4758,5692000,4714496,0.1717211128057792,120,1920749.1201209722,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_092_p3_n2.json,23.6,19.0
case_092,3,3,4815554,1284078,1284078,3.7502,5816512,2629632,0.26035196966187424,1116,1282101.252552996,"('C', 0.25, 16, 8.0, None, 'mc')",results_all/eval/case_092_p3_n3.json,22.8,18.9
case_092,3,4,4815554,965991,965991,4.9851,6752032,2031616,0.20264752493707466,1466,963710.9495498211,"('C', 0.25, 16, 8.0, None, 'mc')",results_all/eval/case_092_p3_n4.json,24.3,17.3
case_092,3,5,4815554,782034,782034,6.1577,12382592,262144,0.28407058712210814,2524,771115.6468442137,"('C', 0.1, 64, 4.0, None, 'mc')",results_all/eval/case_092_p3_n5.json,34.6,24.3
case_093,1,1,74205,74205,74205,1.0,0,0,,1,74202.4,"('A', 0.25, 16, 2.0)",results/single/case_093_single.json,1.4,0.0
case_093,1,2,74205,37827,37827,1.9617,8192,0,,2,37754.399999999994,"('A', 0.25, 16, 2.0)",results_all/eval/case_093_p1_n2.json,1.0,0.5
case_093,1,3,74205,25103,25103,2.956,16384,0,,3,25436.533333333336,"('A', 0.25, 16, 2.0)",results_all/eval/case_093_p1_n3.json,1.1,0.6
case_093,1,4,74205,19779,19779,3.7517,24576,0,,4,19530.4,"('A', 0.25, 16, 2.0)",results_all/eval/case_093_p1_n4.json,1.2,0.4
case_093,1,5,74205,15876,15876,4.674,32768,0,,5,16061.6,"('A', 0.25, 16, 1.0)",results_all/eval/case_093_p1_n5.json,1.1,0.8
case_093,2,1,74205,74205,74205,1.0,0,0,,69,74202.4,"('B', 0.1, 16, 8.0)",results_all/eval/case_093_p2_n1.json,1.0,0.5
case_093,2,2,74205,37827,37827,1.9617,8192,0,,69,37754.399999999994,"('B', 0.1, 16, 8.0)",results_all/eval/case_093_p2_n2.json,1.2,0.4
case_093,2,3,74205,25103,25103,2.956,16384,0,,69,25436.533333333336,"('B', 0.1, 16, 1.0)",results_all/eval/case_093_p2_n3.json,1.0,0.4
case_093,2,4,74205,19779,19779,3.7517,24576,0,,69,19530.4,"('B', 0.1, 64, 2.0)",results_all/eval/case_093_p2_n4.json,0.9,0.4
case_093,2,5,74205,15876,15876,4.674,32768,0,,69,16061.6,"('B', 0.1, 16, 1.0)",results_all/eval/case_093_p2_n5.json,0.9,0.4
case_093,3,1,74205,74205,74205,1.0,0,0,0.0,69,74202.4,"('C', 0.1, 64, 4.0)",results_all/eval/case_093_p3_n1.json,1.2,0.5
case_093,3,2,74205,37827,37827,1.9617,8192,0,0.0,69,37754.399999999994,"('C', 0.1, 64, 4.0)",results_all/eval/case_093_p3_n2.json,0.9,0.4
case_093,3,3,74205,25103,25103,2.956,16384,0,0.0,69,25334.133333333335,"('C', 0.1, 64, 4.0)",results_all/eval/case_093_p3_n3.json,1.1,0.7
case_093,3,4,74205,19779,19779,3.7517,24576,0,0.0,69,19530.4,"('C', 0.1, 64, 4.0)",results_all/eval/case_093_p3_n4.json,1.4,0.8
case_093,3,5,74205,15876,15876,4.674,32768,0,0.0,69,15856.8,"('C', 0.1, 64, 4.0)",results_all/eval/case_093_p3_n5.json,1.2,0.6
case_094,1,1,94892,94892,94892,1.0,0,0,,1,93922.63333333335,"('A', 0.25, 16, 2.0)",results/single/case_094_single.json,1.1,0.0
case_094,1,2,94892,53457,53457,1.7751,659232,0,,5,45220.13333333341,"('A', 0.1, 64, 1.0)",results_all/eval/case_094_p1_n2.json,1.0,0.7
case_094,1,3,94892,29515,29515,3.215,669024,0,,12,29908.700000000004,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_094_p1_n3.json,1.1,0.6
case_094,1,4,94892,27135,27135,3.497,580896,0,,8,23102.100000000002,"('A', 0.25, 16, 4.0)",results_all/eval/case_094_p1_n4.json,1.2,0.5
case_094,1,5,94892,22699,22699,4.1804,424800,0,,5,20633.63333333333,"('A', 1.0, 16, 0.0)",results_all/eval/case_094_p1_n5.json,1.2,0.6
case_094,2,1,94892,93924,93924,1.0,0,0,,32,93922.63333333335,"('B', 0.1, 16, 8.0)",results_all/eval/case_094_p2_n1.json,0.9,0.5
case_094,2,2,94892,45591,45591,2.0814,211968,0,,96,43000.566666666666,"('B', 0.1, 64, 8.0)",results_all/eval/case_094_p2_n2.json,0.9,0.5
case_094,2,3,94892,26930,26930,3.5237,382752,0,,88,26790.3,"('B', 0.1, 16, 8.0, None, 'blc')",results_all/eval/case_094_p2_n3.json,0.9,0.5
case_094,2,4,94892,19786,19786,4.7959,516960,0,,88,19714.63333333333,"('B', 0.25, 16, 2.0)",results_all/eval/case_094_p2_n4.json,1.0,0.3
case_094,2,5,94892,19786,20028,4.7959,516960,0,,88,19714.63333333333,prev_n4,results_all/eval/case_094_p2_n5.json,0.9,0.8
case_094,3,1,94892,93924,93924,1.0,0,0,0.0,32,93922.63333333335,"('C', 0.1, 64, 4.0)",results_all/eval/case_094_p3_n1.json,0.9,0.4
case_094,3,2,94892,45591,45591,2.0814,211968,0,0.06187892786163184,96,43000.566666666666,p2_plan,results_all/eval/case_094_p3_n2.json,1.0,0.5
case_094,3,3,94892,26930,26930,3.5237,382752,0,0.07121144389807778,88,26790.3,p2_plan,results_all/eval/case_094_p3_n3.json,0.9,0.6
case_094,3,4,94892,19618,19618,4.837,480096,0,0.1235622873805281,88,19467.433333333334,"('C', 0.25, 16, 8.0)",results_all/eval/case_094_p3_n4.json,1.0,0.5
case_094,3,5,94892,18231,18231,5.205,585792,0,0.18544454628780935,96,17195.766666666666,"('C', 0.25, 16, 8.0)",results_all/eval/case_094_p3_n5.json,1.2,0.4
case_095,1,1,2084853,2084853,2084853,1.0,0,0,,1,2084851.2,"('A', 0.25, 16, 2.0)",results/single/case_095_single.json,6.8,0.0
case_095,1,2,2084853,1042890,1042890,1.9991,0,0,,2,1042886.4333333333,"('A', 0.25, 16, 2.0)",results_all/eval/case_095_p1_n2.json,6.3,13.7
case_095,1,3,2084853,695775,695775,2.9964,0,0,,3,695769.6666666666,"('A', 0.25, 16, 2.0)",results_all/eval/case_095_p1_n3.json,6.0,7.4
case_095,1,4,2084853,524422,524422,3.9755,0,0,,4,524006.43333333335,"('A', 0.25, 16, 2.0)",results_all/eval/case_095_p1_n4.json,7.2,6.6
case_095,1,5,2084853,420852,420852,4.9539,0,0,,5,420230.43333333335,"('A', 0.25, 16, 2.0)",results_all/eval/case_095_p1_n5.json,7.0,4.8
case_095,2,1,2084853,2084853,2084853,1.0,0,0,,42,2084851.2,"('B', 0.1, 16, 8.0)",results_all/eval/case_095_p2_n1.json,5.9,3.5
case_095,2,2,2084853,1042890,1042890,1.9991,0,0,,94,1042886.4333333333,"('B', 0.1, 16, 8.0)",results_all/eval/case_095_p2_n2.json,4.9,3.1
case_095,2,3,2084853,695775,695775,2.9964,0,0,,156,695769.6666666666,"('B', 0.1, 16, 8.0)",results_all/eval/case_095_p2_n3.json,5.3,2.9
case_095,2,4,2084853,524422,524422,3.9755,0,0,,232,524006.43333333335,"('B', 0.1, 16, 8.0)",results_all/eval/case_095_p2_n4.json,5.1,2.6
case_095,2,5,2084853,420852,420852,4.9539,0,0,,232,420230.43333333335,"('B', 0.1, 16, 8.0)",results_all/eval/case_095_p2_n5.json,5.3,2.8
case_095,3,1,2084853,2084853,2084853,1.0,0,0,0.0,42,2084851.2,"('C', 0.1, 64, 4.0)",results_all/eval/case_095_p3_n1.json,6.1,4.4
case_095,3,2,2084853,1042890,1042890,1.9991,0,0,0.0,94,1042886.4333333333,"('C', 0.1, 64, 4.0)",results_all/eval/case_095_p3_n2.json,6.4,3.3
case_095,3,3,2084853,695775,695775,2.9964,0,0,0.0,156,695769.6666666666,"('C', 0.1, 64, 4.0)",results_all/eval/case_095_p3_n3.json,6.6,3.0
case_095,3,4,2084853,524422,524422,3.9755,0,0,0.0,232,524006.43333333335,"('C', 0.1, 64, 4.0)",results_all/eval/case_095_p3_n4.json,6.3,2.9
case_095,3,5,2084853,420852,420852,4.9539,0,0,0.0,232,420230.43333333335,"('C', 0.1, 64, 4.0)",results_all/eval/case_095_p3_n5.json,5.5,3.0
case_096,1,1,84194,84194,84194,1.0,0,0,,1,82926.33333333333,"('A', 0.25, 16, 2.0)",results/single/case_096_single.json,2.1,0.0
case_096,1,2,84194,43100,43100,1.9535,67392,0,,2,42051.33333333333,"('A', 1.0, 16, 2.0)",results_all/eval/case_096_p1_n2.json,2.6,1.3
case_096,1,3,84194,29076,29076,2.8957,79488,0,,3,28833.8,"('A', 1.0, 16, 0.0)",results_all/eval/case_096_p1_n3.json,2.2,1.2
case_096,1,4,84194,24798,24798,3.3952,342612,0,,13,23594.666666666664,"('A', 0.1, 64, 1.0)",results_all/eval/case_096_p1_n4.json,2.3,1.0
case_096,1,5,84194,24798,26456,3.3952,342612,0,,13,23594.666666666664,prev_n4,results_all/eval/case_096_p1_n5.json,2.4,2.0
case_096,2,1,84194,82910,82910,1.0,0,0,,38,82898.33333333333,"('B', 0.1, 16, 8.0)",results_all/eval/case_096_p2_n1.json,1.9,0.7
case_096,2,2,84194,41974,41974,2.0059,208756,0,,104,41844.6,"('B', 0.1, 64, 2.0)",results_all/eval/case_096_p2_n2.json,2.0,0.8
case_096,2,3,84194,28880,28880,2.9153,79488,0,,42,28833.8,"('B', 1.0, 64, 0.0)",results_all/eval/case_096_p2_n3.json,1.7,0.8
case_096,2,4,84194,22598,22598,3.7257,376716,0,,109,22542.233333333334,"('B', 1.0, 64, 0.0)",results_all/eval/case_096_p2_n4.json,1.7,0.6
case_096,2,5,84194,19266,19266,4.3701,459356,0,,174,17039.266666666666,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_096_p2_n5.json,2.1,0.9
case_096,3,1,84194,82910,82910,1.0,0,0,0.0,38,82898.33333333333,"('C', 0.1, 16, 1.0)",results_all/eval/case_096_p3_n1.json,1.9,0.8
case_096,3,2,84194,41755,41755,2.0164,202612,0,0.27052692530399536,100,41695.86666666667,"('C', 0.1, 64, 4.0)",results_all/eval/case_096_p3_n2.json,2.2,0.8
case_096,3,3,84194,28880,28880,2.9153,79488,0,0.08349324240374394,42,28833.8,"('C', 1.0, 64, 0.0)",results_all/eval/case_096_p3_n3.json,2.3,0.8
case_096,3,4,84194,22488,22488,3.744,548652,0,0.36512636319027414,117,22338.266666666663,"('C', 0.25, 16, 8.0)",results_all/eval/case_096_p3_n4.json,2.5,1.0
case_096,3,5,84194,16899,16899,4.9822,456732,0,0.4462247732816532,173,16546.266666666666,"('C', 0.1, 64, 4.0, None, 'blc')",results_all/eval/case_096_p3_n5.json,2.4,0.7
case_097,1,1,11491509,11491509,11491509,1.0,10584064,10584064,,1,10309623.04916656,"('A', 0.25, 16, 2.0)",results/single/case_097_single.json,9.9,0.0
case_097,1,2,11491509,5161740,5161740,2.2263,14483456,0,,16,5167791.200000014,"('A', 0.1, 16, 2.0, 8)",results_all/eval/case_097_p1_n2.json,10.2,6.7
case_097,1,3,11491509,3714000,3714000,3.0941,51249152,0,,15,3505776.533333334,"('A', 0.1, 16, 2.0, 4, 'mc')",results_all/eval/case_097_p1_n3.json,11.5,16.1
case_097,1,4,11491509,2591900,2591900,4.4336,19595264,0,,32,2610078.1333333445,"('A', 0.1, 16, 2.0, 8)",results_all/eval/case_097_p1_n4.json,11.5,6.0
case_097,1,5,11491509,2103633,2103633,5.4627,23900160,45056,,19,2123772.986627991,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_097_p1_n5.json,12.6,10.6
case_097,2,1,11491509,11491509,11491509,1.0,10584064,10584064,,64,10309623.04916656,"('B', 0.1, 16, 8.0)",results_all/eval/case_097_p2_n1.json,8.5,7.0
case_097,2,2,11491509,5617602,5617602,2.0456,11796480,9240576,,64,5171453.454394589,"('B', 0.1, 16, 8.0)",results_all/eval/case_097_p2_n2.json,9.2,5.5
case_097,2,3,11491509,4044820,4044820,2.841,45047808,13766656,,1217,3552972.899054824,"('B', 0.1, 16, 8.0, None, 'mc')",results_all/eval/case_097_p2_n3.json,9.8,6.7
case_097,2,4,11491509,2626908,2626908,4.3745,14221312,6553600,,64,2619447.7958989847,"('B', 0.1, 16, 8.0)",results_all/eval/case_097_p2_n4.json,10.4,5.1
case_097,2,5,11491509,2102948,2102948,5.4645,20471808,4284416,,64,2137491.268941209,"('B', 0.1, 64, 2.0)",results_all/eval/case_097_p2_n5.json,11.2,5.6
case_097,3,1,11491509,11491509,11491509,1.0,10584064,10584064,0.0,64,10309623.04916656,"('C', 0.1, 64, 4.0)",results_all/eval/case_097_p3_n1.json,9.0,7.3
case_097,3,2,11491509,5617602,5617602,2.0456,11796480,9240576,0.0,64,5169957.489295006,"('C', 0.1, 64, 4.0)",results_all/eval/case_097_p3_n2.json,9.5,5.9
case_097,3,3,11491509,3959402,3959402,2.9023,44789760,13508608,0.05298204979733642,1217,3548428.811889705,"('C', 0.25, 16, 8.0, None, 'mc')",results_all/eval/case_097_p3_n3.json,9.4,6.5
case_097,3,4,11491509,2626908,2626908,4.3745,14221312,6553600,0.041666666666666664,64,2598864.316691414,"('C', 0.1, 64, 4.0)",results_all/eval/case_097_p3_n4.json,10.3,4.8
case_097,3,5,11491509,2102723,2115134,5.4651,20471808,4284416,0.3771116263663465,64,2137491.268941209,p2_plan,results_all/eval/case_097_p3_n5.json,10.7,12.2
case_098,1,1,177430,177430,177430,1.0,0,0,,1,177220.09999999998,"('A', 0.1, 64, 1.0)",results/single/case_098_single.json,3.1,0.0
case_098,1,2,177430,91883,91883,1.931,786548,0,,7,91659.06666666668,"('A', 0.1, 64, 1.0)",results_all/eval/case_098_p1_n2.json,2.6,1.2
case_098,1,3,177430,76909,76909,2.307,778360,0,,10,73827.73333333334,"('A', 0.1, 64, 1.0)",results_all/eval/case_098_p1_n3.json,2.9,1.7
case_098,1,4,177430,73184,73184,2.4244,2506912,0,,59,62826.40000000004,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_098_p1_n4.json,2.9,1.2
case_098,1,5,177430,64914,64914,2.7333,2244832,0,,74,54139.73333333334,"('A', 0.25, 16, 2.0, 16)",results_all/eval/case_098_p1_n5.json,3.2,1.3
case_098,2,1,177430,177430,177430,1.0,0,0,,1,177429.43333333332,single,results_all/eval/case_098_p2_n1.json,2.4,0.9
case_098,2,2,177430,91255,91255,1.9443,524412,0,,136,90966.83333333334,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_098_p2_n2.json,2.4,0.7
case_098,2,3,177430,62110,62110,2.8567,639184,0,,188,61055.76666666666,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_098_p2_n3.json,2.5,1.0
case_098,2,4,177430,49074,49074,3.6156,897318,0,,223,48226.9,"('B', 0.1, 64, 2.0)",results_all/eval/case_098_p2_n4.json,2.2,0.9
case_098,2,5,177430,40509,40509,4.38,930116,0,,256,38157.8,"('B', 0.1, 64, 2.0)",results_all/eval/case_098_p2_n5.json,2.5,0.7
case_098,3,1,177430,177430,177430,1.0,0,0,0.0,1,177429.43333333332,single,results_all/eval/case_098_p3_n1.json,2.7,0.8
case_098,3,2,177430,91192,91192,1.9457,573568,0,0.12480290069241844,135,90903.83333333334,"('C', 0.1, 64, 4.0, None, 'blc')",results_all/eval/case_098_p3_n2.json,2.5,0.9
case_098,3,3,177430,61557,61557,2.8824,790724,0,0.17158976094689626,186,61015.03333333333,"('C', 0.1, 64, 4.0)",results_all/eval/case_098_p3_n3.json,2.4,0.8
case_098,3,4,177430,48573,48573,3.6529,831814,0,0.18372032725025317,222,48139.03333333333,"('C', 0.1, 64, 4.0)",results_all/eval/case_098_p3_n4.json,2.7,1.0
case_098,3,5,177430,40359,40359,4.3963,930116,0,0.13427751079904976,256,38157.8,p2_plan,results_all/eval/case_098_p3_n5.json,2.8,1.1
case_099,1,1,1622999,1605161,1605161,1.0,7958528,512000,,8,1601330.5922110914,"('A', 0.1, 16, 2.0, 8)",results_all/eval/case_099_p1_n1.json,9.5,6.8
case_099,1,2,1622999,804620,804620,2.0171,11501568,0,,16,804251.5333333334,"('A', 0.1, 16, 2.0, 8)",results_all/eval/case_099_p1_n2.json,10.0,7.2
case_099,1,3,1622999,540321,540321,3.0038,11583488,81920,,12,539281.0620324032,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_099_p1_n3.json,9.6,8.6
case_099,1,4,1622999,414314,414314,3.9173,15863808,0,,32,409250.53333333327,"('A', 0.1, 16, 2.0, 8)",results_all/eval/case_099_p1_n4.json,10.3,7.2
case_099,1,5,1622999,356356,356356,4.5544,13897728,0,,20,330957.9,"('A', 0.1, 16, 2.0, 4)",results_all/eval/case_099_p1_n5.json,10.6,10.6
case_099,2,1,1622999,1617640,1617640,1.0,4952064,4952064,,42,1605107.534737381,"('B', 0.1, 16, 8.0)",results_all/eval/case_099_p2_n1.json,7.9,5.4
case_099,2,2,1622999,812474,812474,1.9976,6250496,4407296,,104,817514.8334340384,"('B', 0.1, 16, 8.0)",results_all/eval/case_099_p2_n2.json,7.2,5.0
case_099,2,3,1622999,542110,542110,2.9939,6791168,3670016,,192,561596.2680396031,"('B', 0.1, 16, 8.0)",results_all/eval/case_099_p2_n3.json,8.5,4.6
case_099,2,4,1622999,418644,418644,3.8768,6430720,2584576,,195,429056.62647839007,"('B', 0.1, 16, 8.0)",results_all/eval/case_099_p2_n4.json,8.2,4.2
case_099,2,5,1622999,332082,332082,4.8873,6492160,1847296,,196,348642.93034417636,"('B', 0.1, 16, 8.0)",results_all/eval/case_099_p2_n5.json,8.2,4.4
case_099,3,1,1622999,1616383,1616383,1.0,4952064,4952064,0.26702233165760403,42,1605107.534737381,"('C', 0.1, 64, 4.0)",results_all/eval/case_099_p3_n1.json,8.9,5.8
case_099,3,2,1622999,812410,812410,1.9978,6496256,4653056,0.4018937997902078,104,816518.1775465978,"('C', 0.25, 16, 8.0)",results_all/eval/case_099_p3_n2.json,8.3,5.0
case_099,3,3,1622999,540894,547798,3.0006,6791168,3670016,0.4256417295813315,192,561596.2680396031,p2_plan,results_all/eval/case_099_p3_n3.json,9.0,9.6
case_099,3,4,1622999,418243,418243,3.8805,8458240,3678208,0.5116333232410275,195,428926.353419038,"('C', 0.25, 16, 8.0)",results_all/eval/case_099_p3_n4.json,9.1,4.8
case_099,3,5,1622999,331383,340567,4.8977,6492160,1847296,0.39708426695408006,196,348642.93034417636,p2_plan,results_all/eval/case_099_p3_n5.json,8.9,8.9
case_100,1,1,151223,151223,151223,1.0,0,0,,1,139295.09999999998,"('A', 1.0, 16, 2.0)",results/single/case_100_single.json,1.7,0.0
case_100,1,2,151223,79488,79488,1.9025,460836,0,,4,71657.06666666668,"('A', 0.1, 64, 1.0)",results_all/eval/case_100_p1_n2.json,2.1,1.4
case_100,1,3,151223,58079,58079,2.6037,460836,0,,6,52745.26666666667,"('A', 1.0, 64, 8.0)",results_all/eval/case_100_p1_n3.json,2.1,1.6
case_100,1,4,151223,54992,54992,2.7499,533028,0,,8,52745.26666666667,"('A', 1.0, 64, 8.0)",results_all/eval/case_100_p1_n4.json,2.0,1.4
case_100,1,5,151223,54992,58039,2.7499,533028,0,,8,52745.26666666667,prev_n4,results_all/eval/case_100_p1_n5.json,1.9,3.3
case_100,2,1,151223,139297,139297,1.0,0,0,,24,139295.09999999998,"('B', 1.0, 64, 0.0)",results_all/eval/case_100_p2_n1.json,1.6,0.9
case_100,2,2,151223,72946,72946,2.0731,16896,0,,37,73162.56666666667,"('B', 1.0, 64, 0.0)",results_all/eval/case_100_p2_n2.json,1.5,1.1
case_100,2,3,151223,47917,47917,3.1559,804504,0,,141,43221.36666666667,"('B', 0.1, 64, 2.0)",results_all/eval/case_100_p2_n3.json,2.3,1.2
case_100,2,4,151223,42654,42654,3.5453,1108540,40960,,167,37294.15714362674,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_100_p2_n4.json,3.3,1.9
case_100,2,5,151223,36926,36926,4.0953,1124684,0,,169,32412.666666666668,"('B', 0.1, 64, 2.0, None, 'blc')",results_all/eval/case_100_p2_n5.json,4.0,1.2
